ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Label,Project,ProjectFile,ProjectName,EntryDate,Comment,Link
p_xalangimaevovanuatumari1426h,Sunwadia,mari1426,Sunwadia,mrb,Papunesia,-14.970047,168.057941,Austronesian,Xalangi_(Maevo_Vanuatu)_mari1426h,parabank,Xalangi (Maevo Vanuatu) mari1426h.txt,,NA,,
p_xaracuucanalaxara1244,Xârâcùù,xara1244,Xârâcùù,ane,Papunesia,-21.7034,165.996,Austronesian,Xaracuu_(Canala)_xara1244,parabank,Xaracuu (Canala) xara1244.txt,,20170404,,
p_xibexibe1242,Xibe,xibe1242,Xibe,sjo,Eurasia,43.5854,81.0034,,Xibe_xibe1242,parabank,Xibe_xibe1242.txt,,20191210,,
p_yabemyabe1254,Yabem,yabe1254,Yabem,jae,Papunesia,-6.67052,147.81,Austronesian,Yabem_yabe1254,parabank,Yabem yabe1254.txt,,20170531,,
p_yadhaykenuyadh1237,Yadhaykenu,yadh1237,Yadhaykenu,,Australia,-11.314,142.725,Pama-Nyungan,Yadhaykenu_yadh1237,parabank,Yadhaykenu yadh1237.txt,,NA,,
p_yakanyaka1277,Yakan,yaka1277,Yakan,yka,Papunesia,6.531023,122.021729,Austronesian,Yakan_yaka1277,parabank,Yakan yaka1277.txt,,2017025,,
p_yalarnngayala1262a,Yalarnnga,yala1262,Yalarnnga,ylr,Australia,-21.731,139.511,Pama-Nyungan,Yalarnnga_yala1262a,parabank,Yalarnnga yala1262.txt,,20161125,,
p_yandruwandhayand1253a,Yandruwandha,yand1253,Yandruwandha,ynd,Australia,-28.4744,140.583,Pama-Nyungan,Yandruwandha_yand1253a,parabank,Yandruwandha yand1253.txt,,20161201,,
p_yeleyelidnyeyele1255,Yele,yele1255,Yele,yle,Papunesia,-11.3796,154.127,,Yele_(Yélî_Dnye)_yele1255,parabank,Yele (Yélî Dnye) yele1255.txt,,20170306,,http://www.jstor.org/stable/25132364
p_yelmekyelm1242,Yelmek,yelm1242,Southern Yelmek,jel,Papunesia,-7.4453,139.096,,Yelmek_yelm1242,parabank,Yelmek yelm1242.txt,,NA,,
p_yidinyyidi1250a,Yidiñ,yidi1250,Yidiñ,yii,Australia,-17.1332,145.876,Pama-Nyungan,Yidiny_yidi1250a,parabank,Yidiny yidi1250.txt,,20171206,,
p_yiryorontyiry1245,Yir-Yoront,yiry1245,Yir-Yoront,yiy,Australia,-15.1117,141.767,Pama-Nyungan,Yir-Yoront_yiry1245,parabank,Yir-Yoront yiry1245.txt,,20171211,,
p_yugambalyugambehyuga1244,Yugambal,yuga1244,Yugambal,yub,Australia,-27.803,153.082,Pama-Nyungan,Yugambal_(Yugambeh)_yuga1244,parabank,Yugambal (Yugambeh) yuga1244.txt,,20170109,,
p_yukultaganggalidagang1267a,Ganggalida,gang1267,Ganggalida,gcd,Australia,-17.5446,139.426,,Yukulta_(Ganggalida)_gang1267a,parabank,Yukulta (Ganggalida) gang1267a.txt,,NA,,
p_yuracareyura1255,Yuracaré,yura1255,Yuracaré,yuz,South America,-16.7479,-65.1224,,Yuracare_yura1255,parabank,Yuracare yura1255.txt,,20170220,,
p_zabanakiazaba1237,Zabana,zaba1237,Zabana,kji,Papunesia,-7.74311,158.753,Austronesian,Zabana_(Kia)_zaba1237,parabank,Zabana (Kia) zaba1237.txt,,20170627,,
p_lebanesearabicstan1323,Standard Lebanese Arabic,stan1323,Standard Lebanese Arabic,,Eurasia,34.17,36.05,Afro-Asiatic,Lebanese_Arabic_stan1323,parabank,Lebanese_Arabic_stan1323.csv,,NA,,
